rule,entry,label
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 06:18:37 Token is 927634 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 06:26:19 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is MOuj TimeStamp is 2023-01-01 06:29:13 Token is 121547 Status Code is 404,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 06:32:33 Token is 567290 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 06:33:32 Token is 874264 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is gLkkRlRLq TimeStamp is 2023-01-01 06:37:34 Token is 129817 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 06:38:33 Token is 874264 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is VFWxy TimeStamp is 2023-01-01 06:40:19 Token is 738968 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 06:41:37 Token is 927634 Status Code is 303,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 06:42:17 Token is 927634 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 06:44:27 Token is 567290 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 06:47:29 Token is 567290 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 06:48:30 Token is 567290 Status Code is 303,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 06:54:49 Token is 567290 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is URmViqIYXO TimeStamp is 2023-01-01 06:58:20 Token is 522049 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is RqvlKPkJmG TimeStamp is 2023-01-01 07:00:57 Token is 513727 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 07:01:50 Token is 567290 Status Code is 403,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is pfXvdtuMdK TimeStamp is 2023-01-01 07:02:20 Token is 646546 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 07:03:09 Token is 874264 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is jjgppQOQhU TimeStamp is 2023-01-01 07:06:34 Token is 769929 Status Code is 404,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 07:06:35 Token is 927634 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 07:09:12 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 07:13:02 Token is 927634 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is CDJh TimeStamp is 2023-01-01 07:13:38 Token is 737467 Status Code is 404,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 07:13:39 Token is 874264 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 07:14:32 Token is 567290 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is fqfUp TimeStamp is 2023-01-01 07:15:20 Token is 492464 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is XVQvHKD TimeStamp is 2023-01-01 07:16:40 Token is 849067 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is NmJi TimeStamp is 2023-01-01 07:17:33 Token is 944241 Status Code is 303,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is pVjww TimeStamp is 2023-01-01 07:17:46 Token is 332969 Status Code is 303,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 07:19:26 Token is 927634 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is rUxN TimeStamp is 2023-01-01 07:20:22 Token is 218994 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 07:22:56 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 07:23:59 Token is 567290 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is bwZSUBaz TimeStamp is 2023-01-01 07:24:39 Token is 275431 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 07:25:37 Token is 927634 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is QjBQtMD TimeStamp is 2023-01-01 07:27:44 Token is 902160 Status Code is 403,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is nVlkYifGw TimeStamp is 2023-01-01 07:32:09 Token is 354810 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 07:32:30 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 07:33:48 Token is 927634 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 07:33:55 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is tUdwcxZMZo TimeStamp is 2023-01-01 07:39:10 Token is 994856 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is XsZcGqvS TimeStamp is 2023-01-01 07:48:38 Token is 711224 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is ddGIFwryHS TimeStamp is 2023-01-01 07:53:06 Token is 916824 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 07:54:43 Token is 874264 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is BFbFWqZZ TimeStamp is 2023-01-01 07:57:19 Token is 448543 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 07:58:02 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 08:03:16 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is cGnLjy TimeStamp is 2023-01-01 08:03:39 Token is 145145 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 08:03:42 Token is 567290 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 08:05:02 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 08:09:00 Token is 874264 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is vwnvQMyaUV TimeStamp is 2023-01-01 08:09:30 Token is 442424 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 08:09:31 Token is 927634 Status Code is 303,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 08:10:40 Token is 874264 Status Code is 303,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is PJtRjC TimeStamp is 2023-01-01 08:17:58 Token is 157117 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is AktEobILB TimeStamp is 2023-01-01 08:20:57 Token is 982410 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is fRKbnyeZS TimeStamp is 2023-01-01 08:27:53 Token is 350426 Status Code is 303,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 08:30:43 Token is 927634 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 08:32:10 Token is 927634 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 08:39:04 Token is 874264 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 08:49:51 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 08:51:42 Token is 567290 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 08:52:26 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is WLjlObL TimeStamp is 2023-01-01 08:53:01 Token is 412404 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 08:55:15 Token is 567290 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 08:55:29 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 08:55:44 Token is 567290 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is IlJOufbM TimeStamp is 2023-01-01 08:59:32 Token is 874264 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 09:01:00 Token is 927634 Status Code is 303,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 09:01:52 Token is 567290 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is KNrttPuU TimeStamp is 2023-01-01 09:04:26 Token is 770411 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is ZXYfH TimeStamp is 2023-01-01 09:05:15 Token is 550278 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 09:10:33 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is NXlioqB TimeStamp is 2023-01-01 09:13:10 Token is 457007 Status Code is 502,0
