User ID,Timestamp,Action,Resource,Status,Compliant
tmzuvuda,2023-01-01 02:00:47,Edit,Admin Panel,Unauthorized,False
jatqdjdw,2023-01-01 02:01:44,Login,Documents,Success,True
launnnng,2023-01-01 02:01:46,Access,Documents,Success,True
rrwtrvzh,2023-01-01 02:02:09,Delete,Admin Panel,Unauthorized,False
xvxhyspv,2023-01-01 02:02:14,Access,Documents,Success,True
zlgzeudt,2023-01-01 02:02:31,Login,Dashboard,Success,True
jcqirazg,2023-01-01 02:02:39,Access,Dashboard,Success,True
qznytsbg,2023-01-01 02:02:59,Login,Dashboard,Success,True
aknpsdpy,2023-01-01 02:03:19,Delete,Admin Panel,Unauthorized,False
fhmrdyba,2023-01-01 02:03:21,Delete,Admin Panel,Success,False
eavuryrw,2023-01-01 02:03:22,Access,Reports,Success,True
hgiaugxw,2023-01-01 02:03:24,Delete,Financials,Unauthorized,False
rpbdbfyz,2023-01-01 02:03:25,Login,Dashboard,Success,True
hmmsdxua,2023-01-01 02:03:30,Edit,Financials,Unauthorized,False
cysovind,2023-01-01 02:04:18,View,Documents,Success,True
qwecjayo,2023-01-01 02:04:25,Edit,Financials,Success,False
hrellira,2023-01-01 02:04:55,Login,Documents,Success,True
irdqxpmw,2023-01-01 02:05:19,View,Documents,Success,True
vitjgafv,2023-01-01 02:05:26,View,Admin Panel,Unauthorized,False
loiocehf,2023-01-01 02:05:42,Login,Dashboard,Success,True
zjfdlnff,2023-01-01 02:06:04,Edit,Financials,Unauthorized,False
buivybzf,2023-01-01 02:06:49,View,Admin Panel,Unauthorized,False
rdpcydyh,2023-01-01 02:06:53,View,Reports,Success,True
xhnwxfxh,2023-01-01 02:07:02,Access,Dashboard,Success,True
irdbwxjj,2023-01-01 02:07:09,Delete,Admin Panel,Success,False
tykriqbc,2023-01-01 02:07:12,Edit,Admin Panel,Unauthorized,False
vfwrfzpz,2023-01-01 02:07:32,Access,Dashboard,Success,True
ltwgtalt,2023-01-01 02:07:45,Login,Dashboard,Success,True
pjdtiukv,2023-01-01 02:08:02,Delete,Financials,Unauthorized,False
oeqcvhcs,2023-01-01 02:08:23,Login,Documents,Success,True
yzzdnats,2023-01-01 02:08:45,Access,Admin Panel,Unauthorized,False
qypkanss,2023-01-01 02:09:06,Access,Admin Panel,Unauthorized,False
gngwlboq,2023-01-01 02:09:51,Access,Admin Panel,Unauthorized,False
ohvxqaun,2023-01-01 02:09:58,Login,Financials,Success,False
xezcwbwq,2023-01-01 02:09:58,Edit,Financials,Unauthorized,False
ovjcpqsh,2023-01-01 02:10:15,Access,Documents,Success,True
apztmcug,2023-01-01 02:10:31,Access,Financials,Unauthorized,False
wiqjkjvj,2023-01-01 02:11:07,Edit,Financials,Unauthorized,False
ikafjjmp,2023-01-01 02:11:12,View,Reports,Success,True
ibrgzrrx,2023-01-01 02:11:12,Access,Admin Panel,Unauthorized,False
mxjwhnkd,2023-01-01 02:11:24,Login,Documents,Success,True
sydblwik,2023-01-01 02:11:27,Access,Reports,Success,True
rakzgckz,2023-01-01 02:11:42,Login,Reports,Success,True
tqpdfmtt,2023-01-01 02:12:06,View,Admin Panel,Unauthorized,False
qqjppzwq,2023-01-01 02:12:11,Login,Dashboard,Success,True
ufkgwbug,2023-01-01 02:12:17,Delete,Financials,Unauthorized,False
yqucwzss,2023-01-01 02:12:23,View,Dashboard,Success,True
bgvtlguj,2023-01-01 02:12:57,View,Financials,Unauthorized,False
jpxdcesq,2023-01-01 02:12:58,View,Documents,Success,True
kgqvuzmo,2023-01-01 02:12:58,Edit,Admin Panel,Unauthorized,False
xlogzykq,2023-01-01 02:13:13,Edit,Admin Panel,Success,False
pgagurhx,2023-01-01 02:13:39,Edit,Financials,Unauthorized,False
abgaqxyi,2023-01-01 02:13:43,Access,Reports,Success,True
ndtkhopd,2023-01-01 02:13:47,Login,Dashboard,Success,True
xhjquisc,2023-01-01 02:13:51,View,Admin Panel,Unauthorized,False
wzgezyge,2023-01-01 02:14:08,Login,Reports,Success,True
zcmmjiuo,2023-01-01 02:14:27,Delete,Financials,Unauthorized,False
vntvkmwg,2023-01-01 02:14:37,Edit,Financials,Unauthorized,False
yfmtcavj,2023-01-01 02:15:05,View,Reports,Success,True
nlbblqfw,2023-01-01 02:15:17,View,Reports,Success,True
kvcsvsju,2023-01-01 02:15:24,Login,Dashboard,Success,True
oyamizka,2023-01-01 02:16:02,Edit,Financials,Unauthorized,False
eiprsxlf,2023-01-01 02:17:10,View,Dashboard,Success,True
fzkiahhf,2023-01-01 02:17:29,Delete,Financials,Success,False
pyrhdweh,2023-01-01 02:17:45,Access,Reports,Success,True
vdciyuhd,2023-01-01 02:17:54,View,Documents,Success,True
hukqcfrs,2023-01-01 02:18:00,Edit,Financials,Unauthorized,False
vnfujceg,2023-01-01 02:18:12,Login,Dashboard,Success,True
lmidqzkj,2023-01-01 02:18:28,Login,Dashboard,Success,True
qtoczivt,2023-01-01 02:18:33,Login,Documents,Success,True
ypiaxfbk,2023-01-01 02:18:45,Delete,Financials,Unauthorized,False
wqewhrxq,2023-01-01 02:18:48,Login,Dashboard,Success,True
zkthbsql,2023-01-01 02:19:01,Login,Reports,Success,True
aklgpweg,2023-01-01 02:19:44,Access,Dashboard,Success,True
bxxqzini,2023-01-01 02:19:58,Access,Documents,Success,True
doxpzitu,2023-01-01 02:20:09,Delete,Financials,Unauthorized,False
kvnlyvpz,2023-01-01 02:20:23,Edit,Financials,Unauthorized,False
qcdqnrpe,2023-01-01 02:20:32,Delete,Admin Panel,Unauthorized,False
avzxbsgs,2023-01-01 02:20:35,View,Financials,Unauthorized,False
sydmzhvp,2023-01-01 02:21:02,View,Reports,Success,True
bgtiadzy,2023-01-01 02:21:41,Login,Admin Panel,Unauthorized,False
ahsazvja,2023-01-01 02:22:07,Access,Admin Panel,Unauthorized,False
qathiebo,2023-01-01 02:22:11,Access,Admin Panel,Success,False
tboqlwke,2023-01-01 02:22:36,Login,Reports,Success,True
jxomaxfj,2023-01-01 02:22:38,Delete,Admin Panel,Success,False
bhtojwfs,2023-01-01 02:22:52,Delete,Admin Panel,Unauthorized,False
gyirtnfq,2023-01-01 02:22:56,Edit,Admin Panel,Unauthorized,False
tkzjzfds,2023-01-01 02:23:02,Access,Dashboard,Success,True
gmpnvseb,2023-01-01 02:23:12,Edit,Admin Panel,Success,False
efzgzkte,2023-01-01 02:23:23,Delete,Financials,Unauthorized,False
kggbrslu,2023-01-01 02:23:24,Edit,Financials,Success,False
mfqaknqt,2023-01-01 02:23:28,Login,Reports,Success,True
ydfbwoag,2023-01-01 02:23:51,Access,Reports,Success,True
xyibvbxw,2023-01-01 02:23:59,Login,Reports,Success,True
xyatsmbo,2023-01-01 02:24:26,Delete,Admin Panel,Success,False
dhtlgmlq,2023-01-01 02:24:36,Access,Admin Panel,Success,False
vmruwhqk,2023-01-01 02:24:54,View,Reports,Success,True
eopgxzgz,2023-01-01 02:24:58,Access,Documents,Success,True
vqxfzmuh,2023-01-01 02:25:18,Access,Dashboard,Success,True
whmfhbrb,2023-01-01 02:25:39,Delete,Admin Panel,Unauthorized,False
fngjpivb,2023-01-01 02:26:07,View,Dashboard,Success,True
notzruqz,2023-01-01 02:26:53,View,Reports,Success,True
kbqmqhmc,2023-01-01 02:27:19,Login,Documents,Success,True
ezgnyfqn,2023-01-01 02:27:22,Access,Documents,Success,True
uqnizwyj,2023-01-01 02:27:36,View,Reports,Success,True
nqsploje,2023-01-01 02:28:01,Login,Financials,Unauthorized,False
vwdxofji,2023-01-01 02:28:35,Delete,Financials,Unauthorized,False
bizdsnmn,2023-01-01 02:29:37,Login,Reports,Success,True
bqxlbpwb,2023-01-01 02:30:49,View,Financials,Unauthorized,False
tduuxycm,2023-01-01 02:30:55,Login,Reports,Success,True
gxkoseeh,2023-01-01 02:30:57,Access,Dashboard,Success,True
tekspabu,2023-01-01 02:31:07,Edit,Financials,Unauthorized,False
pbnloofy,2023-01-01 02:31:18,Delete,Financials,Success,False
obrihstj,2023-01-01 02:31:23,Login,Dashboard,Success,True
vyphcuaq,2023-01-01 02:32:17,Login,Dashboard,Success,True
fhorenvc,2023-01-01 02:32:35,Login,Reports,Success,True
lzhycqur,2023-01-01 02:33:19,Access,Financials,Success,False
tdtyzyqi,2023-01-01 02:34:07,Login,Admin Panel,Unauthorized,False
emwrjwpl,2023-01-01 02:34:07,Delete,Financials,Success,False
wskwzaqs,2023-01-01 02:34:10,View,Dashboard,Success,True
fxcoatev,2023-01-01 02:34:18,Access,Dashboard,Success,True
nxfxedjm,2023-01-01 02:34:41,Edit,Admin Panel,Unauthorized,False
llzeqyye,2023-01-01 02:34:45,Access,Admin Panel,Unauthorized,False
kbzlajdl,2023-01-01 02:35:06,Login,Documents,Success,True
iuvfgxov,2023-01-01 02:35:17,Edit,Financials,Unauthorized,False
lekzdpcw,2023-01-01 02:35:31,Login,Documents,Success,True
jcyimgwa,2023-01-01 02:35:34,Login,Admin Panel,Unauthorized,False
bujgpanl,2023-01-01 02:35:41,Login,Documents,Success,True
vupurdkk,2023-01-01 02:35:43,Edit,Financials,Unauthorized,False
sxczbyzk,2023-01-01 02:36:01,Delete,Admin Panel,Unauthorized,False
juksywwx,2023-01-01 02:36:22,Login,Documents,Success,True
sbufgtpk,2023-01-01 02:36:25,View,Financials,Success,False
pcvvuabq,2023-01-01 02:36:50,Login,Dashboard,Success,True
piigrvse,2023-01-01 02:37:18,View,Documents,Success,True
lznsjlky,2023-01-01 02:37:18,Access,Dashboard,Success,True
hcufkjut,2023-01-01 02:37:43,Access,Reports,Success,True
ynwszwpq,2023-01-01 02:37:56,View,Reports,Success,True
vxpyfjtm,2023-01-01 02:38:17,Edit,Admin Panel,Unauthorized,False
zeopwmvj,2023-01-01 02:38:33,View,Dashboard,Success,True
qppljjqn,2023-01-01 02:38:44,View,Reports,Success,True
fmsuzmcr,2023-01-01 02:39:03,Login,Documents,Success,True
zquhmisy,2023-01-01 02:39:28,Edit,Financials,Unauthorized,False
vbkmbzsx,2023-01-01 02:39:33,Login,Reports,Success,True
smnswjpb,2023-01-01 02:39:34,Edit,Financials,Success,False
duxedrbl,2023-01-01 02:40:00,View,Reports,Success,True
ademnbmt,2023-01-01 02:40:12,Delete,Financials,Unauthorized,False
yfgssomu,2023-01-01 02:41:32,Access,Admin Panel,Success,False
mlsryhjw,2023-01-01 02:41:50,Delete,Admin Panel,Unauthorized,False
xnbbyebw,2023-01-01 02:41:52,Edit,Financials,Unauthorized,False
qurbjjow,2023-01-01 02:42:11,Access,Reports,Success,True
mmysvhij,2023-01-01 02:42:15,Login,Reports,Success,True
udlknvji,2023-01-01 02:42:27,Delete,Admin Panel,Unauthorized,False
kydouaib,2023-01-01 02:42:39,Login,Documents,Success,True
vfllevit,2023-01-01 02:42:47,Login,Financials,Unauthorized,False
ueteazcx,2023-01-01 02:42:54,Access,Documents,Success,True
psvowwmr,2023-01-01 02:43:26,Login,Reports,Success,True
mdykkwuf,2023-01-01 02:44:02,View,Reports,Success,True
fuuizhdf,2023-01-01 02:44:31,Edit,Admin Panel,Unauthorized,False
lcotwjgt,2023-01-01 02:45:14,Login,Admin Panel,Unauthorized,False
ptgjrmsn,2023-01-01 02:46:30,Login,Reports,Success,True
vworcysh,2023-01-01 02:46:55,Access,Dashboard,Success,True
wjffssen,2023-01-01 02:47:06,Access,Reports,Success,True
zbcrqwjp,2023-01-01 02:47:51,Login,Reports,Success,True
imjclwhb,2023-01-01 02:48:06,Delete,Financials,Unauthorized,False
quvadach,2023-01-01 02:48:14,Access,Dashboard,Success,True
fxmffjqb,2023-01-01 02:48:58,Delete,Financials,Unauthorized,False
xvwzkvyz,2023-01-01 02:49:57,View,Reports,Success,True
zkrvxjww,2023-01-01 02:50:26,Delete,Admin Panel,Unauthorized,False
nettougy,2023-01-01 02:51:42,Edit,Financials,Success,False
cfepgzqn,2023-01-01 02:51:59,Login,Admin Panel,Unauthorized,False
yxprsntq,2023-01-01 02:52:02,Access,Financials,Unauthorized,False
tnbmxbpv,2023-01-01 02:52:58,View,Financials,Success,False
ictscilc,2023-01-01 02:53:03,Login,Dashboard,Success,True
gctnabxw,2023-01-01 02:53:22,Access,Financials,Unauthorized,False
vjvkijrh,2023-01-01 02:54:13,Delete,Admin Panel,Unauthorized,False
ffhibedw,2023-01-01 02:54:25,Delete,Financials,Unauthorized,False
epysjpfj,2023-01-01 02:54:32,Edit,Financials,Unauthorized,False
umtwljzw,2023-01-01 02:54:44,Login,Admin Panel,Unauthorized,False
dldbbunu,2023-01-01 02:54:44,View,Dashboard,Success,True
elgvabiq,2023-01-01 02:55:16,Delete,Admin Panel,Unauthorized,False
ediseyuu,2023-01-01 02:55:20,Login,Documents,Success,True
qcdodfqz,2023-01-01 02:55:27,Login,Reports,Success,True
tlvjqzyy,2023-01-01 02:55:50,Access,Dashboard,Success,True
xphwtxge,2023-01-01 02:55:50,Access,Documents,Success,True
touhjyno,2023-01-01 02:55:59,Edit,Financials,Unauthorized,False
vzwhioux,2023-01-01 02:57:10,Login,Dashboard,Success,True
iqeqxief,2023-01-01 02:57:19,Access,Reports,Success,True
slxovemo,2023-01-01 02:57:19,View,Documents,Success,True
lerjrtlf,2023-01-01 02:57:27,View,Documents,Success,True
zbajrdch,2023-01-01 02:57:33,View,Admin Panel,Unauthorized,False
dvustavj,2023-01-01 02:57:42,Delete,Admin Panel,Unauthorized,False
odfluiqo,2023-01-01 02:57:52,Login,Dashboard,Success,True
ysarqlvl,2023-01-01 02:59:00,View,Admin Panel,Unauthorized,False
uochrrwe,2023-01-01 02:59:14,Login,Documents,Success,True
qumoctah,2023-01-01 02:59:44,View,Documents,Success,True
jjdruwup,2023-01-01 03:00:26,Edit,Financials,Success,False
xzspfeug,2023-01-01 03:00:54,Edit,Admin Panel,Success,False
urtyjdzf,2023-01-01 03:01:51,Delete,Admin Panel,Unauthorized,False
ssirdpei,2023-01-01 03:02:06,Login,Dashboard,Success,True
ujohkyef,2023-01-01 03:02:30,View,Documents,Success,True
wzzkpndj,2023-01-01 03:02:41,View,Reports,Success,True
cswdhtze,2023-01-01 03:02:43,Login,Reports,Success,True
fozldhyi,2023-01-01 03:02:45,Edit,Admin Panel,Unauthorized,False
zrfnbwdd,2023-01-01 03:02:50,Login,Dashboard,Success,True
hyvrclgk,2023-01-01 03:02:56,Edit,Admin Panel,Unauthorized,False
niirwxgm,2023-01-01 03:03:17,Login,Reports,Success,True
fnwdgaqm,2023-01-01 03:03:23,View,Reports,Success,True
cjstftdo,2023-01-01 03:04:35,View,Reports,Success,True
tlzyddlu,2023-01-01 03:04:40,Delete,Admin Panel,Unauthorized,False
nucoiemz,2023-01-01 03:05:01,Edit,Financials,Success,False
ecaffyss,2023-01-01 03:05:51,Edit,Admin Panel,Unauthorized,False
owjodmnr,2023-01-01 03:05:52,Access,Documents,Success,True
hpflrkyo,2023-01-01 03:05:55,Access,Documents,Success,True
ofypyoku,2023-01-01 03:06:04,Login,Financials,Success,False
byegpwso,2023-01-01 03:06:16,Access,Documents,Success,True
zqxnkpow,2023-01-01 03:06:18,Edit,Admin Panel,Unauthorized,False
dlztyenw,2023-01-01 03:06:19,Access,Financials,Unauthorized,False
zztvoeys,2023-01-01 03:06:30,View,Reports,Success,True
oamekblz,2023-01-01 03:07:03,Edit,Financials,Unauthorized,False
qxcmoynl,2023-01-01 03:07:06,Access,Dashboard,Success,True
vgydpqka,2023-01-01 03:07:09,View,Dashboard,Success,True
dwkwbucv,2023-01-01 03:07:20,Access,Dashboard,Success,True
asbkeked,2023-01-01 03:07:25,Access,Financials,Unauthorized,False
fehecgua,2023-01-01 03:09:03,Login,Dashboard,Success,True
vdgxlnzn,2023-01-01 03:09:10,View,Documents,Success,True
uqtlhtwk,2023-01-01 03:09:39,Access,Dashboard,Success,True
skimdrxz,2023-01-01 03:09:50,Access,Documents,Success,True
cekxlsbg,2023-01-01 03:10:01,View,Dashboard,Success,True
fendpgwd,2023-01-01 03:10:05,View,Dashboard,Success,True
ykcjtptb,2023-01-01 03:10:26,Access,Dashboard,Success,True
aulevoct,2023-01-01 03:10:42,Login,Documents,Success,True
qoovvecb,2023-01-01 03:11:15,Access,Reports,Success,True
lzhxmiqh,2023-01-01 03:12:00,Access,Documents,Success,True
lcyaaepe,2023-01-01 03:12:18,Edit,Financials,Unauthorized,False
ciqpcolj,2023-01-01 03:12:45,View,Dashboard,Success,True
ltpvehqp,2023-01-01 03:13:27,Access,Admin Panel,Success,False
wbebcrkr,2023-01-01 03:13:33,Access,Documents,Success,True
aebiqlxc,2023-01-01 03:14:30,Edit,Admin Panel,Unauthorized,False
zppjzujv,2023-01-01 03:14:38,Access,Reports,Success,True
tpunngcm,2023-01-01 03:14:49,Delete,Admin Panel,Success,False
tjtpwjkl,2023-01-01 03:14:50,Edit,Admin Panel,Unauthorized,False
gxdfvtrk,2023-01-01 03:14:52,Access,Dashboard,Success,True
areubzii,2023-01-01 03:14:58,Delete,Financials,Unauthorized,False
uxqoilim,2023-01-01 03:15:22,Edit,Admin Panel,Success,False
ujhugppe,2023-01-01 03:15:22,Login,Dashboard,Success,True
mnnczrtt,2023-01-01 03:15:30,Login,Reports,Success,True
jgvthagd,2023-01-01 03:15:48,Login,Admin Panel,Success,False
plzreico,2023-01-01 03:16:03,View,Admin Panel,Unauthorized,False
ipvfjygo,2023-01-01 03:16:20,Access,Financials,Unauthorized,False
ncjgqzfg,2023-01-01 03:17:14,Login,Dashboard,Success,True
sxrrsiue,2023-01-01 03:18:00,Access,Financials,Success,False
veqckwsm,2023-01-01 03:18:22,Login,Dashboard,Success,True
bqekhrpe,2023-01-01 03:18:29,Access,Reports,Success,True
orslmrua,2023-01-01 03:18:39,Edit,Admin Panel,Unauthorized,False
uywbbrpn,2023-01-01 03:18:56,View,Documents,Success,True
zpkxuauc,2023-01-01 03:19:07,View,Documents,Success,True
zlbbrtse,2023-01-01 03:19:11,Edit,Admin Panel,Unauthorized,False
qzbaqtiq,2023-01-01 03:19:16,View,Dashboard,Success,True
gpxccgzl,2023-01-01 03:19:28,Login,Admin Panel,Unauthorized,False
ztykjcnv,2023-01-01 03:19:59,Login,Dashboard,Success,True
dwcfkffh,2023-01-01 03:20:07,Access,Documents,Success,True
rimmolob,2023-01-01 03:20:56,Delete,Admin Panel,Unauthorized,False
hfojvxxj,2023-01-01 03:21:36,Access,Documents,Success,True
rokotcxs,2023-01-01 03:22:08,Delete,Financials,Unauthorized,False
bfgzcogh,2023-01-01 03:22:11,Login,Dashboard,Success,True
mrtrdhsx,2023-01-01 03:22:37,Edit,Admin Panel,Unauthorized,False
vtiuglor,2023-01-01 03:23:20,Login,Financials,Success,False
jjycgquj,2023-01-01 03:23:30,Login,Dashboard,Success,True
bnktetot,2023-01-01 03:23:31,Login,Admin Panel,Unauthorized,False
ylfhwtfj,2023-01-01 03:23:47,Edit,Financials,Success,False
rkogxnez,2023-01-01 03:23:58,View,Dashboard,Success,True
kbjtpazv,2023-01-01 03:24:00,Login,Dashboard,Success,True
jaazejhw,2023-01-01 03:24:02,View,Admin Panel,Unauthorized,False
lagvdsww,2023-01-01 03:24:04,Access,Financials,Success,False
tycuxnww,2023-01-01 03:24:05,Edit,Financials,Success,False
vktbvuip,2023-01-01 03:24:29,Edit,Admin Panel,Unauthorized,False
xciiqwyk,2023-01-01 03:24:53,View,Admin Panel,Unauthorized,False
uhoqevdv,2023-01-01 03:24:57,Edit,Admin Panel,Unauthorized,False
tlibdgoa,2023-01-01 03:25:01,View,Admin Panel,Unauthorized,False
wpqlnhgm,2023-01-01 03:25:43,Access,Documents,Success,True
ofhxtuhm,2023-01-01 03:26:08,Access,Financials,Unauthorized,False
ehzlxwpu,2023-01-01 03:26:52,View,Dashboard,Success,True
wgbivsuw,2023-01-01 03:27:45,Delete,Financials,Success,False
xuropxfr,2023-01-01 03:27:48,Access,Dashboard,Success,True
hekkteuu,2023-01-01 03:28:00,Access,Documents,Success,True
eymbkdzk,2023-01-01 03:28:01,Login,Financials,Unauthorized,False
mkyopcpc,2023-01-01 03:28:20,Delete,Financials,Unauthorized,False
cvlnnkyn,2023-01-01 03:28:27,Access,Reports,Success,True
sinspvgt,2023-01-01 03:28:39,Access,Dashboard,Success,True
ufdylqpz,2023-01-01 03:28:40,View,Admin Panel,Unauthorized,False
blczdxmf,2023-01-01 03:28:54,Delete,Admin Panel,Unauthorized,False
uhmilwad,2023-01-01 03:29:00,View,Admin Panel,Success,False
imakoxtv,2023-01-01 03:29:08,Edit,Admin Panel,Success,False
dwzdvlsi,2023-01-01 03:29:19,View,Admin Panel,Unauthorized,False
unsqubls,2023-01-01 03:30:20,Edit,Admin Panel,Unauthorized,False
qpprcecf,2023-01-01 03:30:21,Access,Reports,Success,True
zndhfrhc,2023-01-01 03:30:24,Access,Documents,Success,True
rxvwaomt,2023-01-01 03:30:54,Delete,Financials,Unauthorized,False
ecwfxyol,2023-01-01 03:31:03,Edit,Financials,Unauthorized,False
becmzkou,2023-01-01 03:31:10,Delete,Admin Panel,Unauthorized,False
curqjnmi,2023-01-01 03:31:33,View,Reports,Success,True
whyexrag,2023-01-01 03:31:52,Access,Documents,Success,True
hfjoidrc,2023-01-01 03:32:13,View,Documents,Success,True
xyelvhgw,2023-01-01 03:32:15,View,Admin Panel,Unauthorized,False
bsjqgrcn,2023-01-01 03:32:17,View,Reports,Success,True
kbtzkaul,2023-01-01 03:32:20,View,Reports,Success,True
bhcnqywl,2023-01-01 03:32:36,Edit,Financials,Unauthorized,False
cxkmasqv,2023-01-01 03:32:40,View,Dashboard,Success,True
ezaqmdmq,2023-01-01 03:32:43,Delete,Financials,Unauthorized,False
ftlzfwdp,2023-01-01 03:33:01,View,Financials,Unauthorized,False
ezunvbhm,2023-01-01 03:33:12,View,Dashboard,Success,True
kvqsybuh,2023-01-01 03:33:34,Edit,Financials,Unauthorized,False
awrwbics,2023-01-01 03:33:40,View,Dashboard,Success,True
aslbvekd,2023-01-01 03:33:50,Access,Reports,Success,True
xnsgvqzl,2023-01-01 03:34:12,View,Dashboard,Success,True
cbjpagcz,2023-01-01 03:34:30,Access,Dashboard,Success,True
khkjyfue,2023-01-01 03:34:33,Access,Documents,Success,True
gjiiypby,2023-01-01 03:34:39,Login,Documents,Success,True
mchlouoh,2023-01-01 03:34:50,View,Reports,Success,True
oetjtxwt,2023-01-01 03:34:59,View,Reports,Success,True
hkisdrgk,2023-01-01 03:35:03,Login,Reports,Success,True
kwrizedo,2023-01-01 03:35:17,Delete,Admin Panel,Unauthorized,False
gqmbvbza,2023-01-01 03:36:04,Login,Dashboard,Success,True
tzmyykzu,2023-01-01 03:36:05,Access,Financials,Unauthorized,False
xvfxjczr,2023-01-01 03:36:21,View,Dashboard,Success,True
cphmkqjg,2023-01-01 03:36:42,View,Documents,Success,True
ltxwvtjy,2023-01-01 03:36:50,View,Documents,Success,True
mkgkbffn,2023-01-01 03:36:51,Delete,Financials,Unauthorized,False
rdovbxvo,2023-01-01 03:37:41,Login,Reports,Success,True
donxqhrc,2023-01-01 03:37:45,View,Reports,Success,True
xbkmaudh,2023-01-01 03:37:45,Login,Dashboard,Success,True
kufcpdmm,2023-01-01 03:38:01,Login,Admin Panel,Unauthorized,False
snmasrkq,2023-01-01 03:38:01,View,Financials,Success,False
onkwbtry,2023-01-01 03:38:09,Edit,Admin Panel,Success,False
vppbvcod,2023-01-01 03:38:13,Access,Documents,Success,True
dubxsujc,2023-01-01 03:39:05,Access,Documents,Success,True
fslqxmzj,2023-01-01 03:39:22,View,Dashboard,Success,True
ejucecej,2023-01-01 03:40:32,Edit,Financials,Unauthorized,False
dmsmymdi,2023-01-01 03:40:35,Delete,Admin Panel,Unauthorized,False
lkrrhthy,2023-01-01 03:40:53,Login,Financials,Unauthorized,False
smgdjutb,2023-01-01 03:41:16,Login,Dashboard,Success,True
zrfcpvnv,2023-01-01 03:42:05,View,Reports,Success,True
yhdfqwvc,2023-01-01 03:42:22,Edit,Admin Panel,Unauthorized,False
nmtrpwls,2023-01-01 03:42:35,Edit,Financials,Unauthorized,False
